,0,1,2,3,4,5,6,7,8,9,10,11
1537,cds-WP_004143816.1,cds-WP_002898303.1,cds-WP_002885537.1,cds-WP_021441592.1,cds-WP_002890344.1,cds-WP_004210666.1,cds-WP_004142397.1,cds-WP_166686314.1,cds-WP_004176919.1,cds-AF52_RS21715,cds-WP_166686314.1,cds-WP_032428297.1
1538,cds-WP_004145682.1,cds-WP_021440045.1,cds-WP_002896394.1,cds-WP_023279864.1,cds-WP_002912929.1,cds-WP_002918632.1,cds-WP_020803964.1,cds-WP_002901629.1,cds-WP_002885518.1,cds-WP_002904643.1,cds-WP_032430326.1,cds-WP_004146458.1
1539,cds-WP_002898308.1,cds-WP_004151449.1,cds-WP_004180135.1,cds-WP_004174005.1,cds-WP_020806188.1-6,cds-WP_004223758.1,cds-WP_004181598.1,cds-WP_002915253.1,cds-WP_002901552.1,cds-WP_002917655.1,cds-WP_032428408.1,cds-WP_004176526.1
1540,cds-WP_021441075.1,cds-WP_002913806.1,cds-WP_002920136.1,cds-WP_002890108.1,cds-WP_004180820.1,cds-WP_032430012.1,cds-WP_004180444.1,cds-WP_002888816.1,cds-WP_002915157.1,cds-WP_004151053.1,cds-WP_002886941.1,cds-WP_004151850.1
1541,cds-WP_004142092.1,cds-WP_004148701.1,cds-WP_032429893.1,cds-WP_004222583.1,cds-WP_002883015.1,cds-WP_032430167.1,cds-WP_004179627.1,cds-WP_002885227.1,cds-WP_023159071.1,cds-WP_004173721.1,cds-WP_002901979.1,cds-WP_002906779.1
1542,cds-WP_002901816.1,cds-WP_002882896.1,cds-WP_002914074.1,cds-WP_002916840.1,cds-WP_002918248.1,cds-WP_002885139.1,cds-WP_004151383.1,cds-WP_002913810.1,cds-WP_032430241.1,cds-WP_021440396.1,cds-WP_002898177.1,cds-WP_021440865.1
1543,cds-WP_002900669.1,cds-WP_002882745.1,cds-WP_004185894.1,cds-WP_004217987.1,cds-WP_004150222.1,cds-WP_032430342.1,cds-WP_002921921.1,cds-WP_002888692.1,cds-WP_002912935.1,cds-WP_021440033.1,cds-WP_004175566.1,cds-WP_004145324.1
1544,cds-WP_004140494.1,cds-WP_032430256.1,cds-WP_032429666.1,cds-WP_024622810.1,cds-WP_032429447.1,cds-WP_023282888.1,cds-WP_002901779.1,cds-WP_002883021.1,cds-WP_004152270.1,cds-WP_032430332.1,cds-WP_004174642.1,cds-WP_032430361.1
1545,cds-WP_032417100.1,cds-WP_002920570.1,cds-WP_004173994.1,cds-WP_002921508.1,cds-WP_021441070.1,cds-WP_004152513.1,cds-WP_002894613.1,cds-WP_032430256.1,cds-WP_004150236.1,cds-WP_020803959.1,cds-WP_002896352.1,cds-WP_004150811.1
1546,cds-WP_002920136.1,cds-WP_016530930.1,cds-WP_002908294.1,cds-WP_032409828.1,cds-WP_004217130.1,cds-WP_004189922.1,cds-WP_004210666.1,cds-WP_004149805.1,cds-WP_004898544.1,cds-AF52_RS0123510,cds-WP_015958377.1,cds-WP_002886895.1
1547,cds-WP_004144215.1,cds-WP_032429901.1,cds-WP_002887969.1,cds-WP_004149836.1,cds-WP_004105804.1,cds-WP_004175653.1,cds-WP_002918632.1,cds-WP_004174521.1,cds-WP_002918740.1,cds-WP_020805192.1,cds-WP_002916192.1,cds-AF52_RS0123605
1548,cds-WP_004211006.1,cds-WP_032429909.1,cds-WP_001138115.1,cds-WP_032417109.1,cds-WP_032429537.1,cds-WP_002901735.1,cds-WP_032430012.1,cds-WP_032428440.1,cds-AF52_RS02175,cds-WP_004151841.1,cds-WP_004175066.1,cds-WP_002902971.1
1549,cds-WP_002885088.1,cds-WP_021441403.1,cds-WP_002899096.1,cds-WP_032417116.1,cds-WP_004151856.1,cds-WP_004145179.1,cds-WP_002911586.1,cds-WP_002916627.1,cds-WP_020805192.1,cds-WP_032430298.1,cds-WP_026005853.1,cds-WP_004890521.1
1550,cds-WP_182920187.1,cds-WP_002898145.1,cds-WP_002894749.1,cds-WP_002922349.1,cds-WP_002918565.1,cds-WP_002915998.1,cds-WP_032430167.1,cds-WP_004180028.1,cds-WP_004178989.1,cds-WP_021440098.1,cds-AF52_RS03500,cds-WP_004150388.1
1551,cds-WP_021441183.1,cds-WP_004174672.1,cds-WP_032429644.1,cds-WP_004200364.1,cds-WP_187079182.1,cds-WP_171789277.1,cds-WP_002885139.1,cds-WP_002898145.1,cds-WP_004180040.1,cds-WP_002894357.1,cds-WP_002915035.1,cds-WP_004148467.1
1552,cds-WP_002912760.1,cds-WP_000228469.1,cds-WP_032428369.1,cds-WP_021441371.1,cds-WP_002915545.1,cds-WP_004149816.1,cds-WP_032430342.1,cds-WP_002919759.1,cds-WP_004188180.1,cds-WP_002918367.1,cds-WP_015958948.1,cds-WP_004177331.1
1553,cds-WP_004151922.1,cds-WP_002898883.1,cds-WP_072072754.1,cds-WP_004177403.1,cds-WP_002439184.1,cds-WP_072001559.1,cds-WP_004152513.1,cds-WP_002887811.1,cds-WP_004143727.1,cds-WP_002917905.1,cds-WP_032430256.1,cds-WP_002911524.1
1554,cds-WP_002888534.1,cds-WP_002892402.1,cds-WP_002887965.1,cds-WP_009308616.1,cds-WP_004183630.1,cds-WP_004180170.1,cds-WP_004189922.1,cds-WP_002901979.1,cds-WP_002915995.1,cds-WP_004151213.1,cds-WP_002920115.1,cds-WP_002920231.1
1555,cds-WP_002904832.1,cds-WP_002888841.1,cds-WP_021313079.1,cds-WP_004152235.1,cds-WP_002918570.1,cds-WP_004185894.1,cds-WP_004175653.1,cds-WP_004151901.1,cds-WP_032429918.1,cds-WP_002903379.1,cds-WP_002922127.1,cds-WP_002913103.1
1556,cds-WP_002915936.1,cds-WP_032430289.1,cds-WP_002899276.1,cds-WP_021440524.1,cds-WP_023301525.1,cds-WP_002883170.1,cds-WP_002901735.1,cds-WP_187079189.1,cds-WP_032428400.1,cds-WP_021440235.1,cds-WP_021440309.1,cds-WP_002911500.1
1557,cds-WP_002916061.1,cds-WP_032429816.1,cds-WP_002920326.1,cds-WP_021440321.1,cds-WP_004178896.1,cds-WP_004205985.1,cds-WP_004145179.1,cds-WP_002894722.1,cds-WP_004152853.1,cds-WP_002917889.1,cds-WP_009309501.1,cds-WP_004140640.1
1558,cds-WP_032429662.1,cds-WP_002920267.1,cds-WP_004146232.1,cds-WP_021440300.1,cds-WP_002916587.1,cds-WP_004142997.1,cds-WP_002915998.1,cds-WP_001251971.1,cds-WP_004224682.1,cds-WP_002917718.1,cds-WP_004180429.1,cds-WP_004177664.1
1559,cds-WP_021441569.1,cds-WP_004150295.1,cds-WP_004144351.1,cds-WP_021440283.1,cds-WP_004177336.1,cds-WP_002891462.1,cds-WP_171789277.1,cds-WP_021441404.1,cds-WP_004180922.1,cds-WP_032429763.1,cds-WP_032429538.1,cds-WP_021440903.1
1560,cds-WP_002888321.1,cds-WP_002896352.1,cds-WP_004140735.1,cds-WP_002895156.1,cds-WP_002887618.1,cds-WP_072072754.1,cds-WP_004149816.1,cds-WP_004146229.1,cds-WP_016946992.1,cds-WP_002882809.1,cds-WP_071603220.1,cds-WP_002895648.1
1561,cds-WP_032428274.1,cds-WP_002913839.1,cds-WP_002894401.1,cds-WP_002895280.1,cds-WP_002885663.1,cds-WP_002912986.1,cds-WP_072001559.1,cds-WP_002920119.1,cds-WP_002885689.1,cds-WP_032429560.1,cds-WP_022631308.1,cds-WP_002883394.1
1562,cds-WP_002918244.1,cds-AF52_RS03500,cds-WP_004150923.1,cds-WP_014343117.1,cds-WP_004143804.1,cds-WP_002888430.1,cds-WP_004180170.1,cds-AF52_RS17780,cds-WP_032428278.1,cds-WP_002902969.1,cds-WP_019705399.1,cds-WP_002904794.1
1563,cds-WP_002902876.1,cds-WP_004144263.1,cds-WP_002887620.1,cds-WP_021440073.1,cds-AF52_RS27390,cds-WP_002901911.1,cds-WP_004178039.1,cds-WP_032422490.1,cds-WP_004180553.1,cds-WP_032429918.1,cds-WP_002898396.1,cds-WP_002900674.1
1564,cds-WP_002888324.1,cds-WP_026005853.1,cds-WP_002922465.1,cds-WP_021313530.1,cds-WP_002891807.1,cds-WP_021440100.1,cds-WP_004185894.1,cds-WP_021440318.1,cds-WP_004150831.1,cds-WP_004150831.1,cds-WP_004232385.1,cds-WP_004152046.1
1565,cds-WP_002889374.1,cds-WP_032430104.1,cds-WP_072145335.1,cds-WP_004151539.1,cds-WP_014907250.1,cds-AF52_RS0124265,cds-WP_002883170.1,cds-WP_023286046.1,cds-WP_004145468.1,cds-WP_024622740.1,cds-WP_022631351.1,cds-WP_002892145.1
1566,cds-WP_032429502.1,cds-WP_004149938.1,cds-WP_004184973.1,cds-WP_002896408.1,cds-WP_002889445.1,cds-WP_002907754.1,cds-WP_004205985.1,cds-WP_002887961.1,cds-WP_002888733.1,cds-WP_032429836.1,cds-WP_002888348.1,cds-WP_002916782.1
1567,cds-WP_032430131.1,cds-WP_002898701.1,cds-WP_009307418.1,cds-WP_014907413.1,cds-WP_004140735.1,cds-WP_002912869.1,cds-WP_004142997.1,cds-AF52_RS03500,cds-WP_004174349.1,cds-WP_021440909.1,cds-WP_004177461.1,cds-AF52_RS13830
1568,cds-WP_002909061.1,cds-WP_002885077.1,cds-WP_032428274.1,cds-WP_002898701.1,cds-WP_032428358.1,cds-WP_004179825.1,cds-WP_002891462.1,cds-WP_004145324.1,cds-AF52_RS11770,cds-WP_021440916.1,cds-WP_002886706.1,cds-WP_002922654.1
1569,cds-WP_002903730.1,cds-WP_032429476.1,cds-WP_002908998.1,cds-WP_020801891.1,cds-WP_002903394.1,cds-WP_002916000.1,cds-WP_072072754.1,cds-WP_004180746.1,cds-AF52_RS11760,cds-WP_002922963.1,cds-WP_004151466.1,cds-WP_016831855.1
1570,cds-WP_002913804.1,cds-WP_014343117.1,cds-WP_032430322.1,cds-WP_020723563.1,cds-WP_021440939.1,cds-WP_032429567.1,cds-WP_002912986.1,cds-WP_002889689.1,cds-WP_002912831.1,cds-WP_002916001.1,cds-WP_002912862.1,cds-WP_002907480.1
1571,cds-WP_021440595.1,cds-WP_004150845.1,cds-WP_040234937.1,cds-WP_021440565.1,cds-WP_004175264.1,cds-WP_002912227.1,cds-WP_002888430.1,cds-WP_004118840.1,cds-WP_024940864.1,cds-WP_021440944.1,cds-WP_004176832.1,cds-WP_002904397.1
1572,cds-WP_021440653.1,cds-WP_032429438.1,cds-WP_015959390.1,cds-WP_021440630.1,cds-WP_020801666.1,cds-WP_002903460.1,cds-WP_002901911.1,cds-WP_002922944.1,cds-WP_016946855.1,cds-WP_002896382.1,cds-WP_004174521.1,cds-WP_021440097.1
1573,cds-AF52_RS11510,cds-WP_002896408.1,cds-WP_021440238.1,cds-WP_009308617.1,cds-WP_004142371.1,cds-WP_021440835.1,cds-WP_021440100.1,cds-WP_002914359.1,cds-AF52_RS10285,cds-WP_002923156.1,cds-WP_004888435.1,cds-WP_021440039.1
1574,cds-WP_021440087.1,cds-WP_004143927.1,cds-WP_004151689.1,cds-WP_002907802.1,cds-WP_002883322.1,cds-WP_004175385.1,cds-AF52_RS0124265,cds-WP_002889696.1,cds-WP_002915724.1,cds-WP_021440979.1,cds-AF52_RS10260,cds-WP_020802655.1
1575,cds-WP_004142371.1,cds-WP_032429402.1,cds-WP_004152513.1,cds-WP_002916877.1,cds-WP_002889703.1,cds-WP_032429788.1,cds-WP_002907754.1,cds-WP_108443077.1,cds-WP_002894369.1,cds-WP_021441050.1,cds-WP_002887814.1,cds-WP_002896392.1
1576,cds-WP_002909085.1,cds-WP_032430245.1,cds-WP_002920858.1,cds-WP_002917636.1,cds-WP_021440126.1,cds-WP_004174685.1,cds-WP_002912869.1,cds-WP_004184662.1,cds-WP_004220356.1,cds-WP_002915995.1,cds-WP_032429620.1,cds-WP_004145007.1
1577,cds-WP_032429547.1,cds-WP_014907413.1,cds-WP_004173953.1,cds-WP_021441081.1,cds-WP_002916858.1,cds-WP_021440094.1,cds-WP_004179825.1,cds-WP_002916486.1,cds-WP_002903710.1,cds-WP_004140145.1,cds-WP_002904407.1,cds-WP_002916836.1
1578,cds-WP_002921927.1,cds-WP_032430269.1,cds-WP_004144878.1,cds-WP_021441059.1,cds-WP_002916281.1,cds-WP_002920775.1,cds-WP_032429567.1,cds-WP_004151543.1,cds-AF52_RS08695,cds-WP_002915724.1,cds-WP_032429901.1,cds-WP_002914032.1
1579,cds-WP_004177958.1,cds-WP_032428635.1,cds-WP_002921200.1,cds-WP_009484481.1,cds-WP_002922962.1,cds-WP_019724988.1,cds-WP_002912227.1,cds-WP_020802781.1,cds-WP_032430298.1,cds-WP_002915708.1,cds-WP_004151745.1,cds-WP_002920506.1
1580,cds-WP_002898988.1,cds-WP_032428528.1,cds-WP_002890161.1,cds-WP_004150845.1,cds-WP_002913892.1,cds-WP_002890386.1,cds-WP_002903460.1,cds-WP_009484134.1,cds-WP_002901611.1,cds-WP_002898981.1,cds-WP_002901629.1,cds-WP_004143954.1
1581,cds-WP_002887794.1,cds-WP_004183660.1,cds-WP_002920542.1,cds-WP_032428528.1,cds-WP_002894036.1,cds-WP_002894693.1,cds-WP_021440835.1,cds-WP_002889295.1,cds-WP_032428631.1,cds-WP_032423847.1,cds-WP_002886946.1,cds-WP_032430325.1
1582,cds-WP_002910920.1,cds-WP_004140514.1,cds-WP_014906839.1,cds-WP_002910028.1,cds-WP_004185423.1,cds-WP_004150336.1,cds-WP_004175385.1,cds-WP_002907763.1,cds-WP_032429540.1,cds-AF52_RS27405,cds-WP_002922401.1,cds-WP_004151435.1
1583,cds-WP_004177276.1,cds-WP_004174006.1,cds-WP_002887789.1,cds-WP_021441021.1,cds-WP_032429550.1,cds-WP_004177687.1,cds-WP_032429788.1,cds-WP_021441547.1,cds-WP_021441018.1,cds-WP_032430016.1,cds-WP_021441584.1,cds-WP_004183641.1
1584,cds-WP_021441408.1,cds-WP_032430066.1,cds-WP_002911879.1,cds-WP_012737117.1,cds-WP_004179289.1,cds-WP_002894722.1,cds-WP_004174685.1,cds-WP_002887973.1,cds-WP_009309325.1,cds-WP_023301580.1,cds-WP_021440665.1,cds-WP_002888566.1
1585,cds-WP_004151340.1,cds-WP_021441021.1,cds-WP_002914088.1,cds-WP_002890404.1,cds-WP_032430069.1,cds-WP_072001573.1,cds-WP_021440094.1,cds-WP_004187944.1,cds-WP_021441090.1,cds-WP_004141720.1,cds-WP_002882612.1,cds-WP_002883395.1
1586,cds-WP_002920858.1,cds-WP_002915470.1,cds-WP_021440595.1,cds-WP_002908370.1,cds-WP_002922402.1,cds-WP_002920238.1,cds-WP_002920775.1,cds-WP_002912975.1,cds-WP_032429560.1,cds-WP_004141720.1-2,cds-WP_004150789.1,cds-WP_004177777.1
1587,cds-WP_017879817.1,cds-WP_032429878.1,cds-AF52_RS0123915,cds-WP_002908202.1,cds-AF52_RS27410,cds-WP_002898422.1,cds-WP_019724988.1,cds-WP_002883404.1,cds-WP_004174915.1,cds-WP_004143508.1,cds-WP_002906794.1,cds-WP_023316052.1
1588,cds-WP_002892192.1,cds-WP_032429859.1,cds-WP_002916282.1,cds-WP_002893466.1,cds-WP_002901913.1,cds-AF52_RS25365,cds-WP_002884327.1,cds-WP_032429779.1,cds-WP_004177781.1,cds-WP_002915157.1,cds-WP_032429890.1,cds-WP_002910079.1
1589,cds-WP_004152275.1,cds-WP_002908202.1,cds-WP_004140494.1,cds-WP_021440659.1,cds-WP_002884931.1,cds-WP_021312675.1,cds-WP_032429886.1,cds-WP_002911378.1,cds-WP_032429616.1,cds-WP_021441087.1,cds-WP_004185137.1,cds-WP_004145486.1
1590,cds-WP_004151853.1,cds-WP_004217987.1,cds-WP_002905540.1,cds-WP_032428490.1,cds-WP_002910830.1,cds-WP_002918689.1,cds-WP_004145006.1,cds-WP_021441205.1,cds-WP_021440557.1,cds-WP_021441090.1,cds-WP_004890515.1,cds-WP_032428421.1
1591,cds-WP_002882755.1,cds-WP_004140343.1,cds-WP_004175111.1,cds-WP_002922346.1,cds-WP_002923020.1,cds-WP_002883322.1,cds-WP_002914817.1,cds-WP_004150336.1,cds-WP_002888353.1,cds-WP_004143987.1,cds-WP_002910095.1,cds-WP_002915236.1
1592,cds-WP_004180082.1,cds-WP_002907802.1,cds-WP_002901761.1,cds-WP_020324105.1,cds-WP_004183289.1,cds-WP_021441069.1,cds-WP_004181652.1,cds-WP_004175456.1,cds-WP_032429684.1,cds-WP_032429933.1,cds-WP_021440419.1,cds-WP_002898704.1
1593,cds-WP_004180135.1,cds-WP_004151539.1,cds-WP_002889632.1,cds-WP_002914114.1,cds-WP_004144655.1,cds-WP_002907658.1,cds-WP_002901783.1,cds-WP_004192057.1,cds-WP_002917889.1,cds-WP_021441381.1,cds-WP_002908844.1,cds-WP_032429957.1
1594,cds-WP_002920130.1,cds-WP_004222583.1,cds-WP_004890240.1,cds-WP_032429598.1,cds-WP_019725463.1,cds-WP_021440607.1,cds-WP_021441460.1,cds-WP_002922598.1,cds-WP_002888345.1,cds-WP_004144197.1,cds-WP_004150117.1,cds-WP_002921192.1
1595,cds-WP_032429751.1,cds-WP_002908370.1,cds-WP_002906125.1,cds-WP_002885077.1,cds-WP_002894759.1,cds-WP_032430086.1,cds-WP_002913346.1,cds-WP_002883322.1,cds-WP_014907760.1,cds-WP_021441390.1,cds-WP_002915215.1,cds-WP_004144192.1
1596,cds-WP_004179132.1,cds-WP_002882871.1,cds-WP_021441454.1,cds-WP_032429610.1,cds-WP_008807813.1,cds-WP_004177958.1,cds-WP_002912937.1,cds-WP_002885674.1,cds-AF52_RS0123510,cds-AF52_RS08695,cds-WP_004145519.1,cds-WP_002915990.1
1597,cds-WP_002888819.1,cds-WP_002914321.1,cds-WP_002889435.1,cds-WP_032429633.1,cds-WP_021440677.1,cds-WP_002882891.1,cds-WP_002890403.1,cds-WP_001062678.1,cds-WP_002904834.1,cds-WP_032428357.1,cds-WP_108443077.1,cds-WP_002909015.1
1598,cds-WP_002922426.1,cds-WP_004889490.1,cds-WP_002886766.1,cds-WP_032430269.1,cds-WP_032429809.1,cds-WP_004152278.1,cds-WP_004150803.1,cds-WP_002898200.1,cds-WP_072271746.1,cds-WP_032429424.1,cds-WP_004175413.1,cds-WP_021314147.1
1599,cds-WP_021441173.1,cds-WP_032429929.1,cds-WP_021440680.1,cds-WP_032429686.1,cds-WP_002916003.1,cds-WP_002891476.1,cds-WP_032429546.1,cds-WP_004151850.1,cds-WP_004176548.1,cds-WP_002914024.1,cds-WP_002913419.1,cds-WP_032429665.1
1600,cds-WP_002916597.1,cds-WP_002914114.1,cds-WP_004145871.1,cds-WP_032430245.1,cds-WP_002910717.1,cds-WP_002892258.1,cds-WP_002918689.1,cds-WP_004143954.1,cds-WP_002905531.1,cds-WP_021440557.1,cds-WP_002895159.1,cds-AF52_RS25690
1601,cds-WP_002910393.1,cds-WP_004891261.1,cds-WP_021441191.1,cds-WP_004145033.1,cds-WP_002888845.1,cds-WP_002886926.1,cds-WP_021441069.1,cds-WP_002883383.1,cds-WP_162551856.1,cds-WP_021440564.1,cds-WP_032428550.1,cds-WP_009484786.1
1602,cds-WP_009308119.1,cds-WP_002914887.1,cds-WP_032429796.1,cds-WP_032429689.1,cds-WP_004175939.1,cds-WP_004143402.1,cds-WP_032428827.1,cds-WP_004150801.1,cds-WP_002923156.1,cds-WP_032429398.1,cds-WP_002896384.1,cds-WP_032429413.1
1603,cds-WP_002913203.1,cds-WP_032429827.1,cds-WP_004146783.1,cds-WP_004183660.1,cds-WP_021440093.1,cds-WP_002911425.1,cds-WP_004177363.1,cds-WP_032429976.1,cds-WP_021440098.1,cds-WP_032428836.1,cds-WP_004174008.1,cds-WP_002901917.1
1604,cds-WP_032429420.1,cds-WP_032429516.1,cds-WP_004177252.1,cds-WP_032430066.1,cds-WP_004223434.1,cds-WP_002923205.1,cds-WP_002895086.1,cds-WP_032429524.1,cds-WP_021441050.1,cds-WP_032429684.1,cds-WP_032429928.1,cds-WP_004144910.1
1605,cds-WP_004142871.1,cds-WP_012737117.1,cds-WP_002887618.1,cds-WP_004183373.1,cds-WP_032429657.1,cds-WP_004143926.1,cds-WP_004147253.1,cds-WP_009309501.1,cds-WP_021440618.1,cds-WP_002904808.1,cds-WP_002891903.1,cds-WP_004178400.1
1606,cds-WP_004174338.1,cds-WP_032429598.1,cds-WP_004148038.1,cds-WP_032429827.1,cds-WP_014343000.1,cds-WP_004176793.1,cds-WP_004187944.1,cds-WP_004151327.1,cds-WP_021441192.1,cds-WP_032430217.1,cds-WP_004185116.1,cds-WP_072001565.1
1607,cds-WP_002911479.1,cds-WP_004189553.1,cds-WP_004200127.1,cds-WP_002915470.1,cds-WP_002916056.1,cds-WP_002895670.1,cds-WP_002882891.1,cds-WP_004143685.1,cds-WP_002904808.1,cds-WP_004150257.1,cds-WP_002913359.1,cds-WP_004140619.1
1608,cds-WP_004180382.1,cds-WP_032429610.1,cds-WP_032430218.1,cds-WP_004145888.1,cds-WP_021440859.1,cds-WP_004143967.1,cds-WP_002913423.1,cds-WP_002894738.1,cds-WP_002896382.1,cds-WP_004150236.1,cds-WP_032429679.1,cds-WP_002915177.1
1609,cds-WP_004149357.1,cds-WP_032428490.1,cds-AF52_RS0123600,cds-WP_002882871.1,cds-WP_032430227.1,cds-WP_002911798.1,cds-WP_004151902.1,cds-WP_021440039.1,cds-WP_004141720.1-2,cds-WP_032428633.1,cds-WP_029884283.1,cds-WP_004149921.1
1610,cds-WP_004173985.1,cds-WP_002910028.1,cds-WP_148673676.1,cds-WP_032430018.1,cds-WP_019705465.1,cds-WP_021440081.1,cds-WP_002921929.1,cds-WP_032429912.1,cds-WP_032429839.1,cds-WP_004150156.1,cds-WP_015875096.1,cds-WP_002919794.1
1611,cds-WP_004150284.1,cds-WP_032429633.1,cds-WP_032417044.1,cds-WP_032429859.1,cds-WP_032429428.1,cds-WP_002901761.1,cds-WP_004152278.1,cds-WP_002904397.1,cds-WP_021440235.1,cds-WP_032428631.1,cds-WP_004184662.1,cds-WP_004143447.1
1612,cds-WP_032429886.1,cds-WP_032430018.1,cds-WP_004151695.1,cds-WP_004145376.1,cds-AF52_RS0123075,cds-WP_002920136.1,cds-WP_002891476.1,cds-WP_002883395.1,cds-WP_004150156.1,cds-WP_021440632.1,cds-WP_004143016.1,cds-WP_021441455.1
1613,cds-WP_002914330.1,cds-WP_009308616.1,cds-WP_021441212.1,cds-WP_032429878.1,cds-WP_004144619.1,cds-WP_004147529.1,cds-WP_002892258.1,cds-WP_004144312.1,cds-WP_021440944.1,cds-WP_032428534.1,cds-WP_004151327.1,cds-WP_002898404.1
1614,cds-WP_002910089.1,cds-WP_004200364.1,cds-WP_004893788.1,cds-WP_004140140.1,cds-WP_002882517.1,cds-WP_032430022.1,cds-WP_004143402.1,cds-WP_004174357.1,cds-WP_021440878.1,cds-WP_021441571.1,cds-WP_002911539.1,cds-WP_032412422.1
1615,cds-WP_032430347.1,cds-WP_009484481.1,cds-WP_020801633.1,cds-WP_004140514.1,cds-WP_004217775.1,cds-WP_004175111.1,cds-WP_002911425.1,cds-WP_002895159.1,cds-WP_004178672.1,cds-AF52_RS03110,cds-WP_004152246.1,cds-WP_004229447.1
1616,cds-WP_002907763.1,cds-WP_032429686.1,cds-WP_002902889.1,cds-WP_004180357.1,cds-WP_002895753.1,cds-WP_002915614.1,cds-WP_002884324.1,cds-WP_072001565.1,cds-WP_004140145.1,cds-WP_002916322.1,cds-WP_002910924.1,cds-WP_009308781.1
1617,cds-WP_002901243.1,cds-WP_032429689.1,cds-WP_032429420.1,cds-WP_004140343.1,cds-WP_004176181.1,cds-WP_032429576.1,cds-WP_004143926.1,cds-WP_004145519.1,cds-WP_014906872.1,cds-WP_002904834.1,cds-WP_004175276.1,cds-WP_002894474.1
1618,cds-WP_032103829.1,cds-WP_004152235.1,cds-WP_002922428.1,cds-WP_004180592.1,cds-WP_032429499.1,cds-WP_032430059.1,cds-WP_004176793.1,cds-WP_002906792.1,cds-AF52_RS25895,cds-WP_002901611.1,cds-WP_002887973.1,cds-WP_004151733.1
1619,cds-WP_002882907.1,cds-WP_009308617.1,cds-WP_004150918.1,cds-WP_004180371.1,cds-WP_009485424.1,cds-AF52_RS08250,cds-WP_002895670.1,cds-WP_002915990.1,cds-WP_004175116.1,cds-WP_002901552.1,cds-WP_002916298.1,cds-WP_002894464.1
1620,cds-WP_002886718.1,cds-WP_004140140.1,cds-WP_004149452.1,cds-WP_004147385.1,cds-WP_032429986.1,cds-WP_004185466.1,cds-WP_004143967.1,cds-WP_002888373.1,cds-WP_002883181.1,cds-WP_021440662.1,cds-WP_004174804.1,cds-WP_023285466.1
1621,cds-AF52_RS26415,cds-WP_004174005.1,cds-WP_002918382.1,cds-WP_032429402.1,cds-WP_004143566.1,cds-WP_002913014.1,cds-WP_002911798.1,cds-WP_004143447.1,cds-WP_004118227.1,cds-AF52_RS25895,cds-WP_004143806.1,cds-WP_032429547.1
1622,cds-WP_002896394.1,cds-WP_002895280.1,cds-WP_004179105.1,cds-WP_032429438.1,cds-WP_004190119.1,cds-WP_002917897.1,cds-WP_002889716.1,cds-WP_002896384.1,cds-WP_002891460.1,cds-WP_002905531.1,cds-WP_004176727.1,cds-WP_004151123.1
1623,cds-WP_032428323.1,cds-WP_021440321.1,cds-WP_002909082.1,cds-WP_004143927.1,cds-WP_009309280.1,cds-WP_004180135.1,cds-WP_021440081.1,cds-WP_002913434.1,cds-WP_021440979.1,cds-AF52_RS0124710,cds-WP_002891873.1,cds-WP_002896351.1
1624,cds-WP_002917922.1,cds-WP_004145033.1,cds-WP_021440480.1,cds-WP_002914321.1,cds-AF52_RS26960,cds-WP_002912749.1,cds-WP_002901761.1,cds-WP_032429413.1,cds-WP_032430355.1,cds-WP_021440838.1,cds-WP_004142570.1,cds-WP_009308746.1
1625,cds-WP_032428645.1,cds-WP_002917636.1,cds-WP_004148650.1,cds-WP_004189553.1,cds-WP_032429863.1,cds-WP_004227851.1,cds-WP_002920136.1,cds-WP_002906221.1,cds-WP_021440182.1,cds-WP_021440844.1,cds-WP_004179313.1,cds-WP_004173941.1
1626,cds-WP_032429637.1,cds-WP_072271743.1,cds-WP_019705783.1,cds-AF52_RS02415,cds-WP_032429621.1,cds-WP_004183892.1,cds-WP_004147529.1,cds-WP_032429550.1,cds-WP_032429511.1,cds-WP_002901398.1,cds-WP_009484134.1,cds-WP_014599227.1
1627,cds-WP_004144329.1,cds-AF52_RS03490,cds-WP_002920570.1,cds-AF52_RS03490,cds-WP_002903679.1,cds-WP_004145554.1,cds-WP_032430022.1,cds-WP_002910910.1,cds-WP_021441381.1,cds-WP_032428403.1,cds-WP_021441452.1,cds-WP_002913340.1
1628,cds-WP_002885500.1,cds-WP_002893466.1,cds-WP_002914812.1,cds-WP_072271743.1,cds-WP_032428391.1,cds-WP_032429502.1,cds-WP_004175111.1,cds-WP_021440689.1,cds-WP_002904643.1,cds-WP_032428400.1,cds-WP_004174045.1,cds-WP_032429682.1
1629,cds-WP_004145554.1,cds-WP_023279864.1,cds-WP_004149230.1,cds-WP_032428635.1,cds-WP_004173862.1,cds-AF52_RS22895,cds-WP_032429576.1,cds-WP_002895648.1,cds-WP_004152138.1,cds-WP_032428368.1,cds-WP_004173884.1,cds-WP_021440421.1
1630,cds-WP_002906801.1,cds-AF52_RS02415,cds-WP_004150222.1,cds-WP_032430295.1,cds-WP_004151134.1,cds-WP_002888536.1,cds-WP_032430059.1,cds-WP_004212202.1,cds-WP_032430421.1,cds-WP_021441393.1,cds-WP_187079196.1,cds-WP_032430333.1
